ID,followers_count,friends_count,listed_count,favourites_count
378221899,4492 ,3026 ,179 ,37 ,0
2485828098,69 ,261 ,1 ,67 ,0
19923144,31066771 ,1749 ,49140 ,624 ,0
893685430779957249,25 ,88 ,0 ,2 ,0
1007298607,4213160 ,2156 ,1162 ,49830 ,0
269865906,9737 ,4889 ,263 ,19381 ,0
19980499,1590960 ,578 ,9781 ,12891 ,0
15276225,43495 ,4727 ,491 ,83947 ,0
66780587,1842386 ,859 ,8020 ,1793 ,0
1269427146277216256,26 ,280 ,0 ,323 ,0
344801362,8808105 ,199 ,7397 ,261 ,0
24223641,559130 ,666 ,11371 ,121 ,0
18948541,14003960 ,479 ,30180 ,1 ,0
1723233727,576 ,2704 ,1 ,868 ,0
1513756614,130 ,3333 ,0 ,1543 ,0
19566104,242 ,1153 ,12 ,3140 ,0
2936714848,3368153 ,26 ,1684 ,8 ,0
18771370,59534 ,1707 ,1631 ,1379 ,0
74286565,9000172 ,2550 ,23429 ,3345 ,0
79714650,8855 ,127 ,139 ,48 ,0
15227791,2550089 ,602 ,25342 ,9639 ,0
705290341004550145,1402 ,1292 ,2 ,5828 ,0
769869708359237632,1568957 ,15 ,819 ,183 ,0
504254599,42637 ,33453 ,18 ,128750 ,0
291428614,2916609 ,905 ,1243 ,13949 ,0
29307276,1093173 ,663 ,7039 ,436 ,0
18222378,12178172 ,12 ,31354 ,123 ,0
31652974,360 ,1138 ,4 ,13474 ,0
17300576,563 ,700 ,20 ,828 ,0
996282520542072832,13 ,371 ,0 ,101 ,0
255176423,2385 ,451 ,12 ,21 ,0
1003751744822759425,5 ,21 ,0 ,166 ,0
754860209877688320,878739 ,846 ,928 ,3398 ,0
136811210,653 ,2621 ,4 ,188 ,0
326031474,677 ,1955 ,10 ,26380 ,0
78194111,1483540 ,1952 ,6084 ,98902 ,0
262633239,617 ,495 ,2 ,254 ,0
1441928208,651 ,329 ,3 ,18831 ,0
1149844590146572288,75 ,287 ,0 ,378 ,0
147787042,162412 ,107309 ,1248 ,1432 ,0
12266442,1265177 ,612 ,6939 ,7224 ,0
214201922,6315278 ,1370 ,2814 ,20117 ,0
2422665828,263953 ,458 ,1630 ,56 ,0
1296022190622679040,0 ,91 ,0 ,48 ,0
819543872883884032,2889993 ,616 ,580 ,5173 ,0
1248886320035848193,5 ,2305 ,0 ,0 ,0
358546943,198140 ,383 ,226 ,19894 ,0
1213547487039873025,3033 ,4 ,2 ,0 ,0
704356884636164096,33989 ,275 ,14 ,489 ,0
226944459,2193233 ,232 ,313 ,12078 ,0
1216721118368878592,4 ,72 ,0 ,0 ,0
18222599,1117012 ,4332 ,3793 ,116 ,0
830908366377611266,583107 ,1490 ,3252 ,79594 ,0
17899109,2100207 ,936 ,20360 ,3742 ,0
19955482,382004 ,861 ,1861 ,24466 ,0
4634641273,5 ,83 ,0 ,12 ,0
353345238,1475 ,2898 ,16 ,721 ,0
1255066195235143681,1025 ,623 ,0 ,48 ,0
1031715696286281730,1211 ,1241 ,2 ,47164 ,0
818283514068017152,10886 ,89 ,4 ,1074 ,0
1178259705984094209,26 ,73 ,0 ,700 ,0
857619919,145510 ,49340 ,455 ,78783 ,0
1063034450,961800 ,214 ,1685 ,4567 ,0
35936474,18306308 ,1462 ,23599 ,687 ,0
1118555288112697345,664 ,590 ,4 ,79143 ,0
1171199833895591939,171 ,1580 ,0 ,417 ,0
1273053994986934273,3 ,17 ,0 ,2 ,0
4140881832,1791262 ,1005 ,885 ,78737 ,0
26703925,1530 ,318 ,37 ,22 ,0
320529874,113759 ,706 ,95 ,2680 ,0
2163885564,2277111 ,468 ,638 ,9401 ,0
42519612,7864427 ,512 ,13506 ,725 ,0
2842841126,717136 ,90 ,819 ,10113 ,0
2339333214,435856 ,51 ,429 ,5524 ,0
574668919,134 ,161 ,1 ,5 ,0
1059194370,15393249 ,520 ,16493 ,315 ,0
1065057521231110144,683 ,3401 ,0 ,2269 ,0
2557521,35743244 ,322 ,57666 ,1023 ,0
152590667,1967 ,2062 ,10 ,1198 ,0
1083544133967310848,295365 ,423 ,337 ,1524 ,0
475352813,102 ,372 ,0 ,30 ,0
1173227385099083779,487 ,1811 ,0 ,1697 ,0
112047805,1248391 ,802 ,6246 ,1732 ,0
38532460,832304 ,5043 ,3131 ,12661 ,0
811350,340137 ,5233 ,4898 ,56460 ,0
1284345574641344512,13 ,1183 ,0 ,127 ,0
1156866230,1225143 ,5 ,3063 ,28 ,0
429247237,1531240 ,325 ,2223 ,449 ,0
1251557758413017089,3 ,9 ,0 ,4 ,0
381690659,25236 ,29662 ,12 ,584 ,0
27638671,356 ,434 ,0 ,2359 ,0
3167789983,7469 ,604 ,102 ,202 ,0
1072865368975171585,24 ,342 ,0 ,9 ,0
852025319447871488,61 ,473 ,1 ,402 ,0
1270252858600906752,7 ,25 ,0 ,45 ,0
131928174,420 ,2450 ,2 ,22 ,0
1901546563,535348 ,1446 ,1254 ,71192 ,0
1220410068291801088,24 ,415 ,0 ,175 ,0
294712456,6939 ,4441 ,82 ,2428 ,0
18610936,1100807 ,1431 ,3619 ,118 ,0
1247852843782017024,0 ,16 ,0 ,0 ,0
66369206,706770 ,179 ,6758 ,6 ,0
426611317,176 ,750 ,0 ,1214 ,0
279390084,7211437 ,738 ,15218 ,9125 ,0
137775043,940 ,896 ,10 ,472 ,0
1169715511787212802,540715 ,45 ,113 ,40 ,0
1073075100679892993,816 ,17 ,1 ,556 ,0
1253633787046629377,5 ,587 ,0 ,4 ,0
335011103,2586 ,270 ,12 ,2318 ,0
1178328895273279490,865 ,667 ,2 ,57354 ,0
485307941,459 ,1456 ,4 ,1947 ,0
52422878,6029918 ,4998 ,11492 ,5278 ,0
1283360235474882560,3 ,75 ,0 ,60 ,0
85452649,18197986 ,0 ,15516 ,13 ,0
54938044,698035 ,423623 ,3365 ,376818 ,0
1096048965492068352,84 ,95 ,1 ,3169 ,0
2371056312,36 ,172 ,0 ,64 ,0
81344005,6193 ,783 ,60 ,313 ,0
30287715,28767 ,3429 ,165 ,31243 ,0
25365536,66528313 ,128 ,73619 ,185 ,0
45279311,1339693 ,645 ,2930 ,254 ,0
341141967,557 ,192 ,1 ,15238 ,0
268414482,44976119 ,376 ,52760 ,1149 ,0
425871040,11485139 ,91 ,4718 ,2433 ,0
379553892,415 ,4986 ,1 ,48 ,0
913812620,6632212 ,2878 ,2089 ,17515 ,0
1153815312791474176,4 ,66 ,0 ,1046 ,0
183040790,1897 ,826 ,3 ,8393 ,0
567010052,383852 ,2858 ,495 ,1153 ,0
1117786405,6601232 ,2209 ,2088 ,85342 ,0
1298175983586082816,3 ,103 ,0 ,0 ,0
30047168,869478 ,142 ,2245 ,405 ,0
1228104082512105473,18264 ,17321 ,29 ,2939 ,0
1241912439232499714,2 ,17 ,0 ,4 ,0
338084918,10846260 ,1068 ,11981 ,2468 ,0
1070196916628017153,264 ,1173 ,3 ,422 ,0
573876778,888 ,926 ,9 ,0 ,0
1059087512021426182,11 ,166 ,0 ,19 ,0
1590226885,229 ,1097 ,0 ,42 ,0
964446415769530368,139327 ,13 ,477 ,16 ,0
343627165,22948656 ,82 ,25338 ,1801 ,0
182573602,973702 ,3006 ,182 ,8728 ,0
1100208907975307264,1544 ,1074 ,6 ,5871 ,0
22276746,3799 ,2418 ,40 ,3259 ,0
1278542023167930373,172 ,714 ,0 ,216 ,0
511107301,237811 ,921 ,188 ,7 ,0
40636290,20038 ,2306 ,10 ,81 ,0
314270661,44 ,132 ,0 ,27 ,0
423868716,626292 ,14 ,2906 ,20 ,0
3403882361,8304 ,63 ,10 ,69 ,0
23369458,23579 ,870 ,249 ,5826 ,0
2998635267,59 ,210 ,0 ,0 ,0
2401980110,1455630 ,896 ,1058 ,13081 ,0
133880286,19363229 ,180 ,34603 ,175 ,0
24719760,1107048 ,500 ,4157 ,16 ,0
197122266,2650 ,346 ,59 ,4 ,0
27673684,5056319 ,2057 ,7789 ,932 ,0
911621878778916865,331 ,4049 ,0 ,1968 ,0
48187006,1074 ,1802 ,15 ,3694 ,0
46597488,109484 ,13 ,634 ,4994 ,0
42562446,14432971 ,770 ,13902 ,748 ,0
353178677,1330244 ,446 ,1196 ,14050 ,0
787714178282844161,1506259 ,133 ,303 ,1080 ,0
19272244,918902 ,4173 ,4704 ,1861 ,0
1954619760,26122 ,26743 ,40 ,0 ,0
2750178187,21563 ,13959 ,37 ,101194 ,0
263939125,8646 ,1145 ,95 ,4377 ,0
19397785,43256423 ,313 ,84901 ,182 ,0
245065992,1771049 ,975 ,766 ,15382 ,0
2388143217,44 ,185 ,0 ,13 ,0
26589987,10802460 ,357 ,22004 ,581 ,0
2961233080,225 ,4999 ,0 ,4970 ,0
861742895036080129,169 ,6 ,0 ,120 ,0
30495613,7207155 ,7345 ,3633 ,16037 ,0
1071391706023714816,161 ,522 ,2 ,94 ,0
21020832,2147 ,4542 ,22 ,118 ,0
272523714,781 ,404 ,14 ,2 ,0
888121704555266049,1597139 ,48 ,259 ,191 ,0
2228878592,1650904 ,6988 ,5132 ,12203 ,0
1269282164568358914,163 ,3118 ,0 ,4894 ,0
1488914047,96 ,173 ,0 ,8 ,0
407943908,287 ,439 ,0 ,161 ,0
811941728,158598 ,2 ,259 ,43468 ,0
18863815,23362332 ,740 ,43251 ,1150 ,0
1265300412216815616,5 ,27 ,0 ,64 ,0
1264013432929435648,1028 ,427 ,1 ,4298 ,0
1072993274,2387883 ,370 ,1461 ,1630 ,0
1260569394310197250,20 ,223 ,0 ,17 ,0
60854650,338830 ,45 ,1526 ,2915 ,0
2279776304,1256766 ,54 ,2163 ,2690 ,0
108471631,1214884 ,54 ,3423 ,1 ,0
45887164,76299 ,1969 ,265 ,213 ,0
971830843713949697,618 ,4440 ,0 ,2924 ,0
1011562866,284 ,1621 ,0 ,25 ,0
34296488,809 ,1174 ,16 ,63 ,0
20265254,2169954 ,214 ,9938 ,1543 ,0
106823281,1053279 ,895 ,5582 ,10360 ,0
1022082131730685952,56188 ,172 ,50 ,1386 ,0
2884909108,43902 ,1049 ,33 ,1771 ,0
183349235,5239 ,5804 ,20 ,17098 ,0
1060588506899247104,8 ,106 ,0 ,1 ,0
1092589796877320192,47 ,879 ,0 ,35 ,0
1089628234075987969,58 ,56 ,0 ,4873 ,0
1288247592502136832,135 ,725 ,0 ,11 ,0
811740950942875649,98 ,769 ,0 ,231 ,0
34331045,19337 ,2179 ,125 ,4557 ,0
1039833297751302144,255740 ,19 ,2218 ,67 ,0
3424010113,10227 ,8266 ,7 ,3307 ,0
34613288,16165603 ,151752 ,28602 ,5853 ,0
446417791,290 ,1997 ,0 ,440 ,0
32660559,7025632 ,1444 ,8870 ,880 ,0
1147419414511460352,11 ,483 ,0 ,201 ,0
248900032,4978398 ,213 ,13403 ,55 ,0
2561942344,583 ,4439 ,10 ,2063 ,0
1249889062233747456,2 ,122 ,0 ,0 ,0
1149206376,19 ,246 ,0 ,0 ,0
21278412,4131414 ,871 ,11385 ,234 ,0
1281322726406254593,169 ,793 ,0 ,466 ,0
1686815630,123 ,153 ,0 ,15 ,0
83708220,45 ,153 ,0 ,15 ,0
166747718,8610210 ,109 ,7181 ,829 ,0
1554808375,343 ,837 ,0 ,1 ,0
68087896,631081 ,107 ,511 ,992 ,0
20566864,637778 ,827 ,2812 ,2519 ,0
726233265552654336,2367 ,2278 ,5 ,994 ,0
1269637164049952770,3 ,52 ,0 ,1084 ,0
1100235886648684545,215580 ,60 ,582 ,616 ,0
140118545,1568625 ,0 ,8130 ,2 ,0
23827692,1604621 ,6514 ,6406 ,41193 ,0
177788602,27075 ,22030 ,59 ,19155 ,0
373157754,6109575 ,699 ,3275 ,47369 ,0
23375688,62134228 ,1121 ,122229 ,1081 ,0
171165627,1353450 ,56 ,5439 ,11 ,0
27781680,872877 ,282 ,1273 ,409 ,0
4356216614,612 ,1600 ,4 ,12912 ,0
1240505485884895232,18527 ,146 ,46 ,1 ,0
21247989,2637906 ,1 ,2763 ,28856 ,0
1177194153710686209,4 ,124 ,0 ,26 ,0
27530178,163084 ,372 ,5713 ,3336 ,0
1137544038859649025,175 ,179 ,0 ,2154 ,0
181572333,8344490 ,2976 ,4774 ,16624 ,0
17169320,5460110 ,854 ,13319 ,2225 ,0
98416614,401425 ,252 ,573 ,836 ,0
867439291,62 ,45 ,0 ,7 ,0
15441965,719745 ,8071 ,6019 ,12325 ,0
272985460,1392160 ,612 ,576 ,13875 ,0
331709752,6128 ,1554 ,41 ,5321 ,0
4832790886,433 ,0 ,0 ,0 ,0
890841483145867264,19460 ,45 ,23 ,3279 ,0
515922423,1260 ,1680 ,6 ,6 ,0
1315298502,467680 ,594 ,944 ,984 ,0
264691074,544 ,425 ,1 ,14015 ,0
1112548237993537539,20 ,44 ,0 ,232 ,0
1232130797525782528,79 ,360 ,0 ,268 ,0
560350106,343634 ,28 ,557 ,0 ,0
292577345,30056 ,620 ,424 ,3057 ,0
1277391532505681921,29 ,97 ,1 ,3 ,0
3108351,17976855 ,955 ,114932 ,1189 ,0
23884517,213120 ,167 ,1076 ,5135 ,0
1102918716348657664,118 ,243 ,0 ,5280 ,0
66753565,91367 ,404 ,855 ,1568 ,0
840862392,499 ,681 ,8 ,9983 ,0
3017957005,323 ,104 ,2 ,462 ,0
15224867,10015190 ,280 ,51147 ,14 ,0
25098482,1713424 ,445 ,11160 ,184 ,0
116341480,114503 ,2303 ,2814 ,9333 ,0
41321699,797 ,1772 ,3 ,918 ,0
156132825,5551620 ,398 ,13247 ,576 ,0
1289028644862664704,9 ,252 ,0 ,1 ,0
19252079,114892 ,664 ,4465 ,3534 ,0
137129117,1496 ,393 ,4 ,953 ,0
34157977,323680 ,618 ,407 ,3719 ,0
14075928,11565987 ,8 ,69717 ,2 ,0
2194675164,382 ,242 ,11 ,349 ,0
635884152,349 ,974 ,6 ,72668 ,0
27115071,4157442 ,218 ,12158 ,1041 ,0
785651770697523200,679419 ,387 ,448 ,2679 ,0
189081669,536 ,725 ,0 ,931 ,0
785838015675568128,87273 ,740 ,52 ,45285 ,0
56518880,2404179 ,10 ,6350 ,1211 ,0
2565956698,56 ,2093 ,0 ,0 ,0
23497233,3832648 ,346 ,6650 ,1376 ,0
1138503960,1151 ,901 ,1 ,3424 ,0
26588937,1547636 ,821 ,6173 ,2028 ,0
24165761,288186 ,1052 ,2933 ,169550 ,0
801874623176511488,2855923 ,556 ,272 ,18608 ,0
3429950987,1006327 ,41 ,1632 ,1179 ,0
162614420,1909 ,1134 ,29 ,5740 ,0
362205507,811 ,269 ,4 ,7231 ,0
255792011,193287 ,554 ,527 ,10698 ,0
189987996,28901 ,1530 ,299 ,20955 ,0
334468453,266647 ,490 ,1261 ,463 ,0
276254736,142066 ,343 ,604 ,7149 ,0
2940430543,181 ,1629 ,0 ,270 ,0
2608333754,64287 ,831 ,18 ,12809 ,0
3429979499,1305 ,1708 ,3 ,45015 ,0
298398992,4336 ,291 ,32 ,1483 ,0
253015997,35784 ,16594 ,59 ,0 ,0
725078455264530432,42 ,285 ,0 ,781 ,0
245151455,354 ,460 ,2 ,23 ,0
232518420,2646 ,1393 ,2 ,2497 ,0
997914902323974156,14 ,559 ,0 ,27 ,0
1013634584448196608,3367201 ,3501 ,1163 ,229 ,0
753617640355012608,341603 ,0 ,992 ,354 ,0
131047357,453 ,858 ,3 ,1067 ,0
300114634,3803202 ,156 ,4263 ,8429 ,0
151198065,1636676 ,576516 ,1066 ,100513 ,0
25319414,4681748 ,827 ,9764 ,2103 ,0
46422645,143784 ,2035 ,1627 ,22944 ,0
1164210936825204736,13 ,315 ,0 ,2753 ,0
120215659,1110 ,2381 ,45 ,5002 ,0
3400030269,101689 ,1 ,57 ,288 ,0
246571305,506571 ,145 ,2059 ,3 ,0
714591458,1119692 ,146 ,2193 ,744 ,0
951400452989603840,1253 ,1249 ,0 ,27060 ,0
468050236,107 ,760 ,0 ,1170 ,0
16302242,5021636 ,8 ,16008 ,97 ,0
1293637660892962818,112 ,723 ,1 ,538 ,0
852149624911650816,2253 ,1024 ,7 ,9612 ,0
193494089,2520721 ,559 ,5578 ,2343 ,0
909102066,1111061 ,303 ,1464 ,5180 ,0
183310940,2918045 ,34 ,8239 ,199 ,0
35999306,426726 ,812 ,602 ,17179 ,0
982038652363726850,345 ,397 ,0 ,3501 ,0
994727755509051392,411629 ,686 ,197 ,6676 ,0
915789565,48 ,228 ,0 ,635 ,0
24529777,3198947 ,522 ,9159 ,253 ,0
564768792,330990 ,653 ,234 ,27764 ,0
592197437,62079 ,0 ,152 ,29 ,0
114875977,220 ,287 ,11 ,25 ,0
1001898595988144129,4986 ,5455 ,1 ,21026 ,0
260658183,90878 ,132 ,134 ,1202 ,0
265483421,2630504 ,594 ,5727 ,1841 ,0
1150447252537794560,9 ,202 ,0 ,22 ,0
240664869,2947477 ,235 ,2662 ,533 ,0
1269941926326939649,1386 ,1440 ,0 ,41 ,0
1154469864721014784,171 ,264 ,0 ,1678 ,0
29333114,228839 ,726 ,121 ,11819 ,0
449474803,172 ,182 ,0 ,5089 ,0
288956125,77906 ,175 ,400 ,31 ,0
1075838110947295232,1041 ,1685 ,1 ,2462 ,0
193095044,719777 ,869 ,10897 ,0 ,0
493278212,2499591 ,126 ,3351 ,7596 ,0
778341409313042432,50591 ,379 ,570 ,36 ,0
92818443,65863 ,269 ,582 ,473 ,0
506591368,7061 ,553 ,7 ,18743 ,0
304033734,1626 ,2885 ,11 ,7035 ,0
54631136,1661 ,739 ,10 ,2727 ,0
58531272,17360693 ,617 ,13074 ,225 ,0
1018437907055628288,2727 ,3424 ,2 ,3919 ,0
432146658,3006 ,968 ,37 ,109 ,0
718156043528900608,434099 ,39 ,229 ,2094 ,0
3177116342,13747 ,10788 ,162 ,4638 ,0
1237909050865655809,75 ,879 ,0 ,378 ,0
17629860,2979920 ,2143 ,15129 ,30 ,0
1884603416,92136 ,30 ,243 ,2495 ,0
590346965,4026672 ,965 ,1359 ,18 ,0
163297524,337291 ,88 ,2134 ,32 ,0
338299807,3082760 ,210 ,1554 ,2032 ,0
150490233,65360 ,20 ,306 ,13480 ,0
1353851779,68234 ,44618 ,108 ,340 ,0
375432789,969 ,898 ,2 ,11629 ,0
326427590,1226 ,719 ,3 ,2222 ,0
343331728,253771 ,58 ,3223 ,1211 ,0
1162632572918292481,1700 ,2121 ,0 ,1247 ,0
587276464,1818 ,2363 ,0 ,14228 ,0
519895910,838 ,699 ,3 ,11868 ,0
2911095315,236235 ,382 ,1957 ,57335 ,0
1119272907363037184,264 ,129 ,0 ,177 ,0
506427309,32878 ,108 ,416 ,925 ,0
3305470938,3541545 ,279 ,677 ,12192 ,0
717032247354728448,4719 ,3021 ,10 ,24770 ,0
42384760,9085281 ,296 ,16947 ,40 ,0
983507472999747585,287 ,810 ,0 ,495 ,0
1000767146748559361,5 ,51 ,0 ,23 ,0
2296445296,514680 ,499 ,211 ,2009 ,0
4662373992,662 ,516 ,0 ,2219 ,0
1009252744186814466,1 ,53 ,0 ,77 ,0
162211380,662827 ,405 ,508 ,2119 ,0
940323728650579970,11568 ,11960 ,2 ,11318 ,0
30251825,285 ,1914 ,4 ,16597 ,0
4325676132,56 ,212 ,0 ,356 ,0
26735127,532 ,1965 ,4 ,10981 ,0
42651647,360061 ,2570 ,4041 ,13246 ,0
969691678734016513,4262 ,34 ,6 ,812 ,0
24633013,456 ,946 ,8 ,20149 ,0
431765325,1118578 ,709 ,2354 ,628 ,0
185794607,321 ,360 ,5 ,1919 ,0
19362299,3928445 ,1951 ,15738 ,2138 ,0
1064042478,1122926 ,606 ,1252 ,8933 ,0
32455951,75 ,95 ,2 ,2 ,0
23083404,47061620 ,190 ,43484 ,145 ,0
826185681961627649,12826 ,11611 ,40 ,169 ,0
3435697407,160 ,301 ,0 ,532 ,0
1191539502,446 ,585 ,1 ,863 ,0
34296189,890101 ,457 ,6118 ,5149 ,0
460116210,1018937 ,345 ,1781 ,7703 ,0
21867341,140744 ,2813 ,1394 ,6769 ,0
36155311,855788 ,305 ,5446 ,14132 ,0
251943063,293 ,647 ,1 ,160 ,0
58725085,2012 ,1104 ,2 ,7445 ,0
180503626,3473728 ,121 ,8067 ,5317 ,0
36362259,1358354 ,251 ,14260 ,491 ,0
2955596087,2008841 ,423 ,1828 ,324 ,0
124185033,41165 ,2623 ,455 ,3933 ,0
469591535,754832 ,480 ,114 ,15986 ,0
1954262190,78 ,837 ,3 ,3844 ,0
145125358,43927339 ,1806 ,29670 ,78 ,0
15131310,4351344 ,492731 ,21445 ,37471 ,0
949645373282406405,153 ,238 ,0 ,75 ,0
15003029,1591 ,1943 ,27 ,14 ,0
48488561,1386518 ,5151 ,18090 ,5812 ,0
1298302645325778946,1 ,113 ,0 ,0 ,0
56186746,156 ,1778 ,9 ,10688 ,0
147966474,148382 ,1164 ,813 ,100014 ,0
1092219625453113344,1531 ,1581 ,0 ,5761 ,0
569858355,698244 ,582 ,180 ,21124 ,0
43581945,149174 ,1225 ,4198 ,1442 ,0
293910828,77232 ,392 ,615 ,270 ,0
70663487,3137497 ,230 ,1559 ,12405 ,0
18915240,1785825 ,606 ,10540 ,635 ,0
24794916,79628 ,157 ,1743 ,452 ,0
615805429,254 ,1600 ,11 ,10338 ,0
14681605,3163439 ,69 ,27146 ,186165 ,0
917808689918218240,30 ,709 ,0 ,1054 ,0
3015740111,56776 ,535 ,66 ,7076 ,0
88052073,18105 ,695 ,528 ,1153 ,0
22178780,3919436 ,896 ,9933 ,3122 ,0
1142869471289368577,142 ,147 ,0 ,667 ,0
868654430,79774 ,589 ,381 ,17828 ,0
1151894035797336067,329 ,457 ,0 ,1902 ,0
50811932,6825238 ,262 ,9407 ,131 ,0
224547753,1555 ,703 ,9 ,31813 ,0
1026622505786789888,6057 ,5627 ,3 ,1109 ,0
1270119578778116101,1 ,62 ,0 ,203 ,0
44409004,52243213 ,212 ,96001 ,1748 ,0
806747974223020032,130 ,927 ,0 ,2 ,0
624056226,5073989 ,95 ,4375 ,77 ,0
555653709,111510 ,482 ,438 ,1590 ,0
234464298,1574 ,718 ,7 ,19506 ,0
241386301,1411 ,1165 ,7 ,143 ,0
116783706,258 ,301 ,3 ,16 ,0
702699422589714432,100759 ,463 ,46 ,5927 ,0
183441654,329 ,788 ,0 ,296 ,0
556132691,1272 ,840 ,4 ,2989 ,0
35094637,30096168 ,730 ,47885 ,555 ,0
155411974,794984 ,167 ,497 ,6804 ,0
1041705793836339201,149 ,144 ,0 ,1120 ,0
819954614,13954 ,690 ,175 ,5052 ,0
234087431,110 ,289 ,1 ,5 ,0
26982602,5161329 ,370 ,802 ,8760 ,0
105305397,39992 ,406 ,398 ,687 ,0
1041065269597286400,17288 ,16610 ,5 ,3830 ,0
35982046,6460345 ,700 ,9398 ,25 ,0
158126576,290112 ,371 ,1740 ,1 ,0
14504859,1503198 ,1268 ,4854 ,7112 ,0
499426275,51 ,0 ,0 ,27 ,0
33995409,9088145 ,750 ,21327 ,3229 ,0
2243552145,1 ,95 ,0 ,21 ,0
1267649276399755266,1 ,57 ,0 ,0 ,0
1151317050,998 ,478 ,5 ,12494 ,0
726163383708487680,73 ,1073 ,0 ,0 ,0
718126405112999936,5079 ,13667 ,4 ,2782 ,0
36396108,1753 ,1141 ,36 ,2536 ,0
2949841030,913 ,612 ,0 ,4420 ,0
1297680658790322176,6 ,275 ,0 ,0 ,0
146556805,1924527 ,484 ,1214 ,8804 ,0
632743835,396 ,60 ,0 ,640 ,0
1293347937813237761,31 ,70 ,0 ,55 ,0
104697062,31 ,51 ,4 ,12 ,0
205011174,814 ,1800 ,4 ,7243 ,0
27147528,87220 ,996 ,920 ,16247 ,0
581301629,3785843 ,8884 ,1862 ,8559 ,0
34419420,877 ,2569 ,4 ,311 ,0
1270746887021158400,5 ,474 ,0 ,65 ,0
803694634635579392,70 ,646 ,3 ,99 ,0
147753099,79842 ,153 ,147 ,1700 ,0
1346180581,1520350 ,849 ,906 ,6932 ,0
33923443,2190483 ,4339982 ,4245 ,11730 ,0
292661043,36 ,527 ,1 ,1129 ,0
770122,54854 ,326 ,358 ,2202 ,0
1697842189,497 ,420 ,0 ,23750 ,0
171682730,9521677 ,534 ,3265 ,4500 ,0
57710919,261737 ,711 ,5342 ,5724 ,0
22685638,61983 ,4808 ,1076 ,3262 ,0
82167518,62114 ,3191 ,1997 ,11567 ,0
552423747,92 ,150 ,0 ,216 ,0
23600262,49433 ,20788 ,1497 ,2893 ,0
378168381,11242 ,9683 ,18 ,44559 ,0
1008534511540424704,52627 ,52408 ,23 ,56921 ,0
1297891363137216512,1 ,19 ,0 ,7 ,0
839203565050572800,73 ,385 ,0 ,15060 ,0
910888750787547137,193 ,730 ,0 ,3316 ,0
75854088,943 ,595 ,76 ,2024 ,0
1281294820355436544,9 ,63 ,0 ,27 ,0
1269594393197019137,68 ,829 ,0 ,76 ,0
449588356,567479 ,540 ,6566 ,167 ,0
774187063,280704 ,279 ,1875 ,513 ,0
1140648348,16398 ,2284 ,635 ,366 ,0
18650093,221619 ,2061 ,5411 ,3398 ,0
16469686,679 ,2605 ,19 ,893 ,0
817376852566126593,472 ,561 ,4 ,18276 ,0
65551087,56688 ,1576 ,1409 ,180382 ,0
2847514744,237 ,1067 ,38 ,3651 ,0
1071255394608140289,34061 ,373 ,41 ,105 ,0
16802422,27134 ,27488 ,444 ,144 ,0
1220387247117283332,3158 ,3642 ,2 ,92554 ,0
806006252,532 ,2685 ,11 ,1026 ,0
1245701887346778112,2 ,20 ,0 ,17 ,0
42970367,35754 ,3460 ,585 ,19656 ,0
43132686,13415 ,2480 ,434 ,1751 ,0
17006157,4633350 ,65 ,36146 ,35 ,0
115536854,38929 ,425 ,506 ,34749 ,0
600435408,1460981 ,281 ,1282 ,46838 ,0
2783025822,418094 ,9 ,1323 ,11799 ,0
13657922,158941 ,4934 ,2338 ,1306 ,0
3368874253,4561 ,4602 ,11 ,515279 ,0
716885930737590272,279 ,1701 ,2 ,3708 ,0
395682637,82 ,116 ,0 ,1287 ,0
2347049341,969551 ,289 ,15847 ,2970 ,0
1111450223543500828,129 ,2680 ,0 ,622 ,0
23108704,7406 ,3584 ,388 ,6344 ,0
58129278,625 ,3165 ,5 ,72804 ,0
493661598,633 ,1298 ,13 ,8631 ,0
2396677714,12869234 ,141 ,5223 ,7 ,0
1244387137136603136,807 ,2628 ,1 ,20421 ,0
1255637844405686273,7 ,627 ,0 ,214 ,0
74820061,224352 ,961 ,5159 ,1494 ,0
5120691,3844564 ,506 ,25913 ,1783 ,0
4575856758,3491129 ,22 ,297 ,333 ,0
24958792,33002 ,2294 ,730 ,372 ,0
205886080,620 ,1005 ,49 ,26 ,0
242862590,774 ,1168 ,54 ,5208 ,0
288232527,158519 ,136576 ,1145 ,11370 ,0
891144011959894016,615 ,2684 ,0 ,9367 ,0
57411021,146632 ,3553 ,5005 ,3146 ,0
1037321378,56294 ,523 ,1310 ,696 ,0
2829251164,1407552 ,102 ,435 ,596 ,0
1277280391938916352,2 ,116 ,0 ,29 ,0
46176168,191394 ,3839 ,5508 ,4761 ,0
917825706033340419,175101 ,26 ,135 ,516 ,0
25598396,430023 ,2128 ,3350 ,35453 ,0
1291776205352574976,2 ,97 ,0 ,170 ,0
1238805207888338946,362 ,3284 ,0 ,7948 ,0
1191766940357996545,0 ,24 ,0 ,0 ,0
1234833141459755008,11 ,180 ,0 ,51 ,0
25691712,373 ,828 ,18 ,15953 ,0
120176950,909339 ,231 ,6067 ,221 ,0
1288643682493771776,0 ,113 ,0 ,13 ,0
248495200,149420 ,2443 ,2023 ,3986 ,0
1039879658400112640,8397 ,131 ,231 ,83 ,0
963248234553634816,80 ,134 ,0 ,1004 ,0
20631422,399991 ,1395 ,2027 ,12854 ,0
