Id,Label,timeset,name,follower count,friends count,indegree,outdegree,Degree,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,weighted indegree,weighted outdegree,Weighted Degree,clustering
205343299,0,,ᏞᎪURA PRADELSKA,9318,911,1,0,1,0.000399,0,0,0,0,1,0,1,0
1263155127717965824,1,,Shelby,34,96,0,2,2,0.000359,1,1,1,0,0,2,2,0
17711046,0,,Pixie Lott,1461977,8059,1,0,1,0.000467,0,0,0,0,1,0,1,0
2230220556,0,,Espa,4060,365,1,0,1,0.000391,0,0,0,0,1,0,1,0
996166008,1,,ashley,205,198,0,3,3,0.000359,1,1,1,0,0,3,3,0
47136401,1,,hannah cooper,86,131,1,1,2,0.000419,1,1,1,0.000001,1,1,2,0
1093468545521012736,1,,Dewy-eyed:rose:,1655,1912,1,1,2,0.000391,1,1,1,0,1,1,2,0
2521696288,1,,Igboanusi Ruth:shield::shield::shield:,204,1345,0,3,3,0.000359,1,1,1,0,0,3,3,0
18867311,1,,The Blue Walrus,11457,2541,1,0,1,0.000419,0,0,0,0,1,0,1,0
2467992500,1,,US BTS ARMY ⁷,625099,240,0,1,1,0.000359,2,0.666667,0.75,0,0,1,1,0
2684702992,1,,Pedro Rosales,29,167,1,0,1,0.000399,0,0,0,0,1,0,1,0
1031452291092684800,0,,Dee,958,889,1,0,1,0.000391,0,0,0,0,1,0,1,0
21758143,0,,Maverick Sabre,157299,1032,2,0,2,0.000757,0,0,0,0,2,0,2,0
2787834637,1,,kayayoga,57,233,0,1,1,0.000359,1,1,1,0,0,1,1,0
168683422,0,,BigHit Entertainment,16097958,28,3,0,3,0.001474,0,0,0,0,3,0,3,0
1224101197621219328,0,,DadoWho?,24,413,0,1,1,0.000359,1,1,1,0,0,1,1,0
958748014587383808,1,,Stephen,369,9,1,1,2,0.000399,1,1,1,0,1,1,2,0
861643695430524929,1,,:sweat_droplets::fleur-de-lis::Nigeria:KAASH :Ghana::fleur-de-lis::sweat_droplets:,4299,2957,1,0,1,0.000391,0,0,0,0,1,0,1,0
2588022345,1,,Payolas,313,689,0,10,10,0.000359,2,0.8125,0.884615,0,0,10,10,0
264654147,1,,ANDREW_AI,2200,4377,1,2,3,0.000453,1,1,1,0.000001,1,2,3,0
35818363,1,,Forward PR:trade_mark:,54177,7352,1,0,1,0.000399,0,0,0,0,1,0,1,0
1156160934366203904,0,,Vsy,41,73,0,2,2,0.000359,2,0.75,0.833333,0,0,2,2,0
1033527924,1,,Zoe Foster,528,322,1,0,1,0.000413,0,0,0,0,1,0,1,0
996151208,0,,Game of War,79440,10,1,1,2,0.000477,1,1,1,0.000001,1,1,2,0
925889023742156800,0,,Anna,4613,2,1,1,2,0.000426,3,0.464286,0.5,0,1,1,2,0
884497498605268994,1,,Taonga Kamanga,9,197,0,1,1,0.000359,2,0.666667,0.75,0,0,1,1,0
1297163528923680768,1,,Marijana Mićić,22,142,0,1,1,0.000359,1,1,1,0,0,1,1,0
574594956,1,,Men Style Fashion,200163,22443,1,0,1,0.000399,0,0,0,0,1,0,1,0
216495307,0,,Honest Mum,44580,13099,1,2,3,0.000419,1,1,1,0.000001,1,2,3,0
41842907,0,,Arika Kane:trade_mark:,157010,62115,1,0,1,0.000413,0,0,0,0,1,0,1,0
27247619,0,,Rachel Simpson,112,75,1,7,8,0.000467,2,0.733333,0.818182,0.000003,1,7,8,0
86422542,0,,Milla Jovovich,1330373,2749,1,0,1,0.000426,0,0,0,0,1,0,1,0
37945489,0,,Caroline de Maigret,104446,1188,0,1,1,0.000359,1,1,1,0,0,1,1,0
2889235817,1,,:blue_heart::black_heart:MeganRose:black_heart::blue_heart:,527,1862,1,0,1,0.000477,0,0,0,0,1,0,1,0
604801801,0,,z,2789,276,1,0,1,0.000477,0,0,0,0,1,0,1,0
66857043,0,,IG: @official2baba,2958576,4267,1,0,1,0.000711,0,0,0,0,1,0,1,0
94588930,0,,lauren lo sung,5709,974,1,0,1,0.000391,0,0,0,0,1,0,1,0
3247835011,0,,ドールズフロントライン公式,313742,98,1,0,1,0.000405,0,0,0,0,1,0,1,0
1159519602109505536,1,,Cindy_edgarTacha's warrior:trident_emblem::trident_emblem:,35,115,0,1,1,0.000359,1,1,1,0,0,1,1,0
1096726677315612673,1,,YUSUPH A.O,4215,4876,1,0,1,0.000391,0,0,0,0,1,0,1,0
1030822758660427776,1,,HG2 GENIUS SOLDIERS FANBASE,489,215,1,1,2,0.000391,1,1,1,0,1,1,2,0
87301324,1,,Janaya Cowie,2559,1678,1,0,1,0.000711,0,0,0,0,1,0,1,0
1267467898144112640,1,,"#Rosy123#",31,99,1,5,6,0.000521,2,0.727273,0.8125,0.000002,1,5,6,0
1284987329933910018,0,,officialtedy_pink,7,27,0,2,2,0.000359,3,0.47619,0.55,0,0,2,2,0
31173122,1,,Rachel Murtagh,90,136,1,1,2,0.000419,1,1,1,0.000001,1,1,2,0
278059361,0,,:peace_symbol: Sophie :peace_symbol:,880234,1277,1,0,1,0.000413,0,0,0,0,1,0,1,0
17579312,0,,Tony Schwartz,267466,314,1,0,1,0.000482,0,0,0,0,1,0,1,0
1289034845767729153,0,,Pedro,11,305,1,0,1,0.000399,0,0,0,0,1,0,1,0
27042513,0,,Hugh Jackman,14263621,10,1,0,1,0.000391,0,0,0,0,1,0,1,0
68758745,0,,Warren Sharp,182175,755,1,0,1,0.000521,0,0,0,0,1,0,1,0
23605284,0,,Interview Magazine,282356,243,1,1,2,0.000426,1,1,1,0.000001,1,1,2,0
1024459045355315200,1,,Fibbs:Nigeria:,754,729,1,0,1,0.000391,0,0,0,0,1,0,1,0
15251613,0,,Peter Robinson,226821,1756,1,0,1,0.000405,0,0,0,0,1,0,1,0
1126749496082223104,0,,BIGHIT OFFICIAL MERCH,1948616,7,1,1,2,0.000521,1,1,1,0,1,1,2,0
43554463,0,,Alex Hoffman,6293,994,1,1,2,0.000405,1,1,1,0,1,1,2,0
181561712,0,,Harry Styles.,35281570,1904,3,0,3,0.001221,0,0,0,0,3,0,3,0
47645546,0,,Audi UK,219008,442,1,0,1,0.000426,0,0,0,0,1,0,1,0
923357892673028097,0,,BT21 Japan Official,1641889,6,1,1,2,0.000682,1,1,1,0,1,1,2,0
2216375017,0,,ʂơყ ɱąཞıɬʑą,1444,93,1,0,1,0.000399,0,0,0,0,1,0,1,0
226919004,0,,Clara Amfo,64613,2830,0,7,7,0.000359,2,0.818182,0.888889,0,0,7,7,0
1254250966624301056,1,,Ryo's Kitchen,360,2125,0,1,1,0.000359,1,1,1,0,0,1,1,0
19826509,1,,Open Culture,441932,999,2,0,2,0.001047,0,0,0,0,2,0,2,0
19211694,0,,Natalie ♔ Gauvreau,296063,29,1,0,1,0.000399,0,0,0,0,1,0,1,0
1199674071153348626,1,,I don't remember :trident_emblem::Nigeria::Germany:,1378,771,1,0,1,0.000453,0,0,0,0,1,0,1,0
146098362,0,,Riko Dan,15952,960,1,1,2,0.000391,1,1,1,0,1,1,2,0
15607482,1,,PocketFullofSunshine:sun:,202,396,0,1,1,0.000359,1,1,1,0,0,1,1,0
1073150407319289856,0,,Swich,3,110,0,7,7,0.000359,1,1,1,0,0,7,7,0
101825544,0,,Basketmouth,2023465,3636,0,1,1,0.000359,1,1,1,0,0,1,1,0
106797195,0,,Whinnie Williams,17579,6058,1,0,1,0.000426,0,0,0,0,1,0,1,0
1087760543451090944,1,,Sara Silveira,46,307,0,1,1,0.000359,1,1,1,0,0,1,1,0
18038269,0,,The FADER,673242,1963,1,0,1,0.000399,0,0,0,0,1,0,1,0
608615938,0,,Gorgon City,89139,1091,0,10,10,0.000359,3,0.695652,0.802083,0,0,10,10,0
789393170601644032,1,,Shanelle,68,150,0,1,1,0.000359,1,1,1,0,0,1,1,0
2735062908,1,,Darragh Quinn,122,956,0,2,2,0.000359,1,1,1,0,0,2,2,0
28221296,0,,Saturday Night Live - SNL,2816437,652,2,0,2,0.001103,0,0,0,0,2,0,2,0
2281038372,0,,LANY,593349,78,1,0,1,0.000405,0,0,0,0,1,0,1,0
1265312285985251330,1,,jude rosenberg,13,357,0,1,1,0.000359,1,1,1,0,0,1,1,0
305514619,0,,Kiehl's UK & Ireland,20564,788,1,0,1,0.000399,0,0,0,0,1,0,1,0
55442973,0,,F.L.O.W. :chequered_flag::black_heart:,47249,2251,1,0,1,0.000521,0,0,0,0,1,0,1,0
77692824,0,,Rudimental,561361,457,1,0,1,0.000391,0,0,0,0,1,0,1,0
15834279,1,,Academy Class,2979,2516,1,0,1,0.000419,0,0,0,0,1,0,1,0
28076276,0,,Jason Derulo,3777270,13381,1,0,1,0.000413,0,0,0,0,1,0,1,0
1103708226107965445,1,,Iby Peter :trident_emblem::trident_emblem::trident_emblem:,337,244,0,1,1,0.000359,1,1,1,0,0,1,1,0
1292179730318397440,1,,Royallebelleza,4,35,0,1,1,0.000359,2,0.666667,0.75,0,0,1,1,0
257590445,0,,Ana Claudia,146,450,1,0,1,0.000399,0,0,0,0,1,0,1,0
90774609,0,,Tiffany & Co.,1631463,123,0,1,1,0.000359,1,1,1,0,0,1,1,0
98878309,0,,SII,85324,109,1,0,1,0.000399,0,0,0,0,1,0,1,0
829300368454594561,1,,CUTESEMI:purple_heart::kiss_mark::ribbon:,2355,2092,1,0,1,0.000453,0,0,0,0,1,0,1,0
2564393420,1,,nightbass,15214,275,1,0,1,0.000391,0,0,0,0,1,0,1,0
199789270,0,,Josh Record,12599,571,1,0,1,0.000391,0,0,0,0,1,0,1,0
37396210,0,,ART YOB,47217,1067,1,0,1,0.000399,0,0,0,0,1,0,1,0
18979204,1,,Vanessa Laker,663,387,1,1,2,0.000405,1,1,1,0,1,1,2,0
1285577965590310912,0,,Chris Reeves,1,740,0,3,3,0.000359,1,1,1,0,0,3,3,0
1059325677202157568,0,,TXT JAPAN OFFICIAL,880847,3,0,1,1,0.000359,1,1,1,0,0,1,1,0
960340787782299648,0,,ロボ子さん:robot:ホロライブ0期生@２２日30万人記念歌ライブ:microphone:,238865,1714,1,0,1,0.000405,0,0,0,0,1,0,1,0
50246444,0,,Yung denzL,1659533,8669,2,0,2,0.00079,0,0,0,0,2,0,2,0
1878450026,0,,BTS JAPAN OFFICIAL,8054422,4,1,0,1,0.000973,0,0,0,0,1,0,1,0
310172617,0,,Luke Evans,493439,629,1,10,11,0.000742,2,0.8125,0.884615,0.000004,1,10,11,0
546995355,1,,winston jay,223,534,0,1,1,0.000359,1,1,1,0,0,1,1,0
4375041622,0,,TEKNOOFFICIAL,1230770,162,1,0,1,0.000767,0,0,0,0,1,0,1,0
172589611,0,,nah,2078,690,0,2,2,0.000359,1,1,1,0,0,2,2,0
1094136358296264704,1,,Ch3f_Tom,443,550,1,0,1,0.000391,0,0,0,0,1,0,1,0
143522752,0,,SAINt,50066,131,1,2,3,0.000391,2,0.75,0.833333,0.000001,1,2,3,0
107836802,0,,Coco,7678,1681,1,0,1,0.000405,0,0,0,0,1,0,1,0
1119763877825105920,1,,Santika Sari,13,131,0,1,1,0.000359,1,1,1,0,0,1,1,0
611949377,0,,X Gilbs,65,140,0,1,1,0.000359,1,1,1,0,0,1,1,0
1145497867496427520,0,,Official Symply_tacha BBN FanPage,1233,180,1,1,2,0.000453,1,1,1,0.000001,1,1,2,0
1195387749488103425,0,,out of context brazil,342360,2,1,0,1,0.000391,0,0,0,0,1,0,1,0
719218159,0,,Tessa Brooks,1011428,169,0,2,2,0.000359,1,1,1,0,0,2,2,0
385427709,0,,Fran Kirby,86543,652,1,0,1,0.000465,0,0,0,0,1,0,1,0
764434411031060480,0,,Ibrahima Sow,41,2108,0,1,1,0.000359,1,1,1,0,0,1,1,0
1250939077702156290,1,,gedson,4823,13,0,2,2,0.000359,1,1,1,0,0,2,2,0
404505766,0,,Bomberos Municipales,350122,92,0,2,2,0.000359,1,1,1,0,0,2,2,0
807003567605227520,0,,Amber Heard,147203,156,1,0,1,0.000391,0,0,0,0,1,0,1,0
587463737,0,,hafid derradji حفيظ دراجي,1076814,344,1,1,2,0.000413,1,1,1,0,1,1,2,0
19970426,1,,Dan Maher,25997,2099,0,1,1,0.000359,1,1,1,0,0,1,1,0
60865434,0,,Kaka,29528725,301,1,1,2,0.000413,1,1,1,0,1,1,2,0
18377827,0,,Jorge Sedano,77797,1863,0,1,1,0.000359,2,0.571429,0.625,0,0,1,1,0
1088831114813362176,0,,Mr. Appiah,535,4238,0,1,1,0.000359,1,1,1,0,0,1,1,0
1260327938483986434,1,,ABD_8_X_8,3,127,0,9,9,0.000359,2,0.846154,0.909091,0,0,9,9,0.013889
4415530752,0,,Al bert,52,1178,0,1,1,0.000359,1,1,1,0,0,1,1,0
171711068,0,,David Mccreery,6675,1297,1,0,1,0.000465,0,0,0,0,1,0,1,0
1116468016877850624,0,,Paula Iturriaga,66,243,0,1,1,0.000359,1,1,1,0,0,1,1,0
1298686912262266881,1,,Aymen Bouali,0,57,0,6,6,0.000359,2,0.75,0.833333,0,0,6,6,0
17970094,0,,Tom Segura AKA Mr. Ladybug,581693,1158,1,0,1,0.000521,0,0,0,0,1,0,1,0
849804653307076609,0,,Daequan,1785668,291,1,0,1,0.000467,0,0,0,0,1,0,1,0
330262748,0,,Fabrizio Romano,1357576,815,1,0,1,0.000682,0,0,0,0,1,0,1,0
58139739,0,,Marion Reneau,13542,671,0,1,1,0.000359,1,1,1,0,0,1,1,0
1151470118972665856,0,,Matthijs de Ligt,53281,30,1,0,1,0.000521,0,0,0,0,1,0,1,0
17828988,0,,Ariel Helwani,897218,1886,1,0,1,0.000682,0,0,0,0,1,0,1,0
41147159,0,,Nike Football,3627279,209,2,8,10,0.000939,1,1,1,0.000005,2,8,10,0
720117957,1,,MARISSA HAMPTON,468,64,0,1,1,0.000359,1,1,1,0,0,1,1,0
1259255408,0,,FC Barcelona,422674,67,1,0,1,0.000465,0,0,0,0,1,0,1,0
1295109985278529536,1,,DJ,5,66,0,4,4,0.000359,2,0.75,0.833333,0,0,4,4,0
3107493797,0,,Yacine Brahimi,95001,38,1,1,2,0.000465,2,0.533333,0.5625,0,1,1,2,0
1725137533,0,,Kylian Mbappé,4892171,109,1,1,2,0.000413,1,1,1,0,1,1,2,0
15095537,0,,MARCA,5310229,1622,0,1,1,0.000359,1,1,1,0,0,1,1,0
3615920477,0,,Ingrid Coppock,23,44,0,2,2,0.000359,1,1,1,0,0,2,2,0
889891524,0,,Willard Ahdritz,3033,473,0,1,1,0.000359,3,0.458333,0.5,0,0,1,1,0
192549399,0,,thulani serero,50845,29,1,0,1,0.000465,0,0,0,0,1,0,1,0
4870121943,0,,Angie Costa,200918,133,1,1,2,0.003717,1,1,1,0,1,1,2,0
2550023839,0,,Portugal,867294,256,5,0,5,0.001134,0,0,0,0,5,0,5,0
1208837799358746625,1,,Ugo.c.ugo,62,404,0,1,1,0.000359,1,1,1,0,0,1,1,0
24897626,0,,Rob Perez,577078,486300,2,0,2,0.000844,0,0,0,0,2,0,2,0
1293213842210721794,1,,Sekhar Stylish,9,11,0,2,2,0.000359,1,1,1,0,0,2,2,0
831581366,0,,L.A. Business Journal,5580,1723,0,2,2,0.000359,1,1,1,0,0,2,2,0
1289518598843662336,0,,Temitope,30,428,0,3,3,0.000359,2,0.666667,0.75,0,0,3,3,0
707143369,1,,Josh Heimer,69,118,0,2,2,0.000359,1,1,1,0,0,2,2,0
1651824314,0,,Raul Meireles,266454,40,1,3,4,0.000462,3,0.5625,0.648148,0.000001,1,3,4,0
258926374,0,,Delaney Glazer,29574,732,1,0,1,0.000521,0,0,0,0,1,0,1,0
1234220098124038144,1,,Evelyn,13,371,0,1,1,0.000359,1,1,1,0,0,1,1,0
1298202329536061440,1,,Pujan Chakma,1,40,0,4,4,0.000359,3,0.555556,0.666667,0,0,4,4,0
28631535,0,,نادي الهلال السعودي,9064881,53,2,0,2,0.00075,0,0,0,0,2,0,2,0.5
95610041,0,,Taika Waititi,1169973,733,1,0,1,0.000682,0,0,0,0,1,0,1,0
3269694344,1,,Nicholas Manuma,124,116,0,3,3,0.000359,1,1,1,0,0,3,3,0
1273677793319096322,0,,Austin,5,440,0,1,1,0.000359,1,1,1,0,0,1,1,0
1161482295221661697,0,,belle longwell,67931,100,0,2,2,0.000359,1,1,1,0,0,2,2,0
1265031226064359431,0,,Hassan Mohammed,7,618,0,1,1,0.000359,1,1,1,0,0,1,1,0
759819971140591616,1,,Ali Mobasher,22,233,0,1,1,0.000359,1,1,1,0,0,1,1,0
1269263209757913088,1,,Melah,58,199,0,1,1,0.000359,1,1,1,0,0,1,1,0
2165633652,0,,Melissa Dionicio,11733,443,0,1,1,0.000359,1,1,1,0,0,1,1,0
764182927,0,,Florian Thauvin,921672,229,1,0,1,0.000682,0,0,0,0,1,0,1,0
1275535004274249728,0,,Joanacrpereira,1,98,0,1,1,0.000359,1,1,1,0,0,1,1,0
1169680644,0,,joão sousa :crescent_moon::sparkling_heart:,258426,587,2,0,2,0.000744,0,0,0,0,2,0,2,0.5
340232381,0,,Keita Balde,136118,195,1,0,1,0.000462,0,0,0,0,1,0,1,0
1101315984,0,,Fernando Reges,85894,0,1,0,1,0.000462,0,0,0,0,1,0,1,0
1126899208357855233,1,,S.h.u.a.i.b.u,1,165,0,3,3,0.000359,1,1,1,0,0,3,3,0
1192946702891790336,0,,عبدالمجيد تبون - Abdelmadjid Tebboune,390274,0,1,0,1,0.000413,0,0,0,0,1,0,1,0
376113319,0,,ياسر القحطاني,6495458,202,1,1,2,0.000395,1,1,1,0,1,1,2,0.5
1156338067,0,,Vijay,2702290,0,1,0,1,0.00044,0,0,0,0,1,0,1,0
124450567,0,,Inter,2191990,81,1,0,1,0.000521,0,0,0,0,1,0,1,0
973135445969252352,1,,ben,0,22,0,2,2,0.000359,1,1,1,0,0,2,2,0
2734287414,1,,Vinking,13,512,0,3,3,0.000359,1,1,1,0,0,3,3,0
23613479,0,,Kris Jenner,11312174,257,1,0,1,0.000521,0,0,0,0,1,0,1,0
605778973,1,,Sinéad Farrell,272,704,0,2,2,0.000359,1,1,1,0,0,2,2,0
565752397,0,,علي سعيد الكعبي,1834495,598,1,0,1,0.000395,0,0,0,0,1,0,1,0
3044632922,0,,Morgan Gibbs-White,27799,226,2,1,3,0.000878,1,1,1,0.000002,2,1,3,0.166667
2157651508,0,,Erling Haaland,314106,6,1,0,1,0.000682,0,0,0,0,1,0,1,0
173560092,0,,Johnny Sweet,475,365,0,1,1,0.000359,1,1,1,0,0,1,1,0
1270976269748965378,1,,Nicholas Antwi,2,332,0,2,2,0.000359,1,1,1,0,0,2,2,0
1297161085838077952,0,,Hamza7,10,1157,0,1,1,0.000359,1,1,1,0,0,1,1,0
1022927026691481600,0,,NUMEIRO,131059,245,1,0,1,0.000391,0,0,0,0,1,0,1,0
319769408,0,,giabuchi lastrassi,855057,1257,1,0,1,0.000482,0,0,0,0,1,0,1,0
798880817879650310,0,,Mohammad Al-Omour,20599,154,1,0,1,0.000395,0,0,0,0,1,0,1,0
713221481036193792,0,,Windoh,414947,169,1,1,2,0.000391,1,1,1,0,1,1,2,0.5
1155278697580105734,1,,p.o.p ceiling design works,72,1056,0,1,1,0.000359,1,1,1,0,0,1,1,0
121402638,0,,Tottenham Hotspur,4656096,386,2,0,2,0.000557,0,0,0,0,2,0,2,0
1292511821015011328,0,,Frogy _último Dinossauro,5,115,0,1,1,0.000359,1,1,1,0,0,1,1,0
138655447,0,,Rolake Bamgbose,915,1066,0,1,1,0.000359,2,0.666667,0.75,0,0,1,1,0
1297300372768219136,0,,DJeyPac,5,27,0,1,1,0.000359,1,1,1,0,0,1,1,0
1036770944168194048,0,,Rolê Aleatório,584362,98,2,0,2,0.000553,0,0,0,0,2,0,2,0
17910893,0,,Derek Fisher,940916,221,0,1,1,0.000359,1,1,1,0,0,1,1,0
964514589894434817,0,,Helder Costa,39481,58,1,1,2,0.000462,2,0.666667,0.75,0,1,1,2,0.5
142262635,0,,Copa do Mundo FIFA :trophy:,739868,381,0,1,1,0.000359,1,1,1,0,0,1,1,0
92577188,0,,Eva Chen,138953,502,0,1,1,0.000359,1,1,1,0,0,1,1,0
958814513171779586,0,,Torres:broken_heart:,107779,369,2,1,3,0.003734,1,1,1,0,2,1,3,0
1136764053022543875,1,,o,1,30,0,4,4,0.000359,3,0.538462,0.619048,0,0,4,4,0
1294989199653863436,0,,Aetz Amonda,4,397,0,3,3,0.000359,1,1,1,0,0,3,3,0
1298622122919473153,0,,aashiqumuhammed12@gmail.com,1,48,0,4,4,0.000359,1,1,1,0,0,4,4,0
1243635402847682561,0,,Dareen Michel Sawiris,3,344,0,1,1,0.000359,1,1,1,0,0,1,1,0
805167486127767553,1,,memes i pulled out of my ass,131451,3329,1,0,1,0.000391,0,0,0,0,1,0,1,0
248201406,0,,André Castro,31821,158,1,1,2,0.000462,1,1,1,0,1,1,2,0
189307961,0,,Gabriel Barbosa,2403329,13,0,2,2,0.000359,2,0.555556,0.6,0,0,2,2,0
1092809965679624193,1,,🄲🄰🅂🄸🄾🅂 🄲🅄🅃,1132,94,1,0,1,0.000391,0,0,0,0,1,0,1,0
705912144437649409,1,,alexis,85,55,0,1,1,0.000359,1,1,1,0,0,1,1,0
1288309657845604385,1,,Quabbin Reservoir Residents for Ed Markey,529,294,1,7,8,0.000484,9,0.178886,0.225479,0.000011,1,7,8,0.017857
2297026884,1,,Jack,208,220,1,5,6,0.000682,2,0.857143,0.916667,0.000002,1,5,6,0
2356566228,0,,Naomi Dann,5434,1947,1,0,1,0.000407,0,0,0,0,1,0,1,0
738165350341058560,0,,MissMorgan,1434,1055,1,1,2,0.000436,1,1,1,0.000001,1,1,2,0
29761740,1,,John Walsh,11168,7575,1,0,1,0.000666,0,0,0,0,1,0,1,0
2560430229,1,,L. Inge Carpenter,619,379,1,0,1,0.000407,0,0,0,0,1,0,1,0
717781732578037761,0,,AGirlHasNoPresident,4013,991,1,0,1,0.000399,0,0,0,0,1,0,1,0
1046240483943632897,1,,dadpilled goat,624,796,1,7,8,0.000484,2,0.818182,0.888889,0.000013,1,7,8,0
810513498665086976,1,,Indivisible Austin,8749,1353,1,0,1,0.000426,0,0,0,0,1,0,1,0
2241646376,1,,Josh Gelberger,163,163,1,0,1,0.000482,0,0,0,0,1,0,1,0
1273109335393153031,1,,MA-04 for Markey,450,632,1,2,3,0.000682,1,1,1,0.000001,1,2,3,0
989654189352636416,1,,"#Itiswhatitis”",3816,4159,0,1,1,0.000359,1,1,1,0,0,1,1,0
992616072338690049,0,,Maya Alkanj Jamaleddine,118,29,1,1,2,0.000426,1,1,1,0.000002,1,1,2,0
3760753875,1,,the essential people are demanding a new deal,7640,2632,2,1,3,0.000611,1,1,1,0.000002,2,1,3,0
80617430,0,,Ryan Lizza,262525,3469,2,0,2,0.000813,0,0,0,0,2,0,2,0
30455980,1,,AllianceforCommMedia,1999,919,0,1,1,0.000359,3,0.466667,0.52381,0,0,1,1,0
459483899,0,,Chris Arnade :turtle:,83817,3625,2,0,2,0.000767,0,0,0,0,2,0,2,0
777971022163087360,1,,John Kwasnik,51,62,0,2,2,0.000359,2,0.5625,0.611111,0,0,2,2,0
19263978,0,,Cleveland Cavaliers,3238701,2019,1,0,1,0.000467,0,0,0,0,1,0,1,0
2165705634,1,,dinger szn,61,230,0,2,2,0.000359,2,0.666667,0.75,0,0,2,2,0
158848407,0,,Pauley Perrette,723155,2828,1,0,1,0.000751,0,0,0,0,1,0,1,0
576635322,0,,high quality brown pum pum,2812,947,1,0,1,0.000421,0,0,0,0,1,0,1,0
36789063,1,,Keith Thibault,112,80,1,2,3,0.000432,1,1,1,0.000004,1,2,3,0
936783687194161152,1,,Hope,626,1626,0,1,1,0.000359,1,1,1,0,0,1,1,0
2936051829,1,,Emma Christine,220,162,1,0,1,0.000403,0,0,0,0,1,0,1,0
376878044,1,,Obey:rose:,1475,2803,1,0,1,0.000442,0,0,0,0,1,0,1,0
42817731,0,,Progressive not liberal,4094,5000,1,0,1,0.000403,0,0,0,0,1,0,1,0
2247952680,1,,William L Tunstall,639,4784,0,3,3,0.000359,1,1,1,0,0,3,3,0
45668062,0,,Murr,1040460,1902,1,0,1,0.000391,0,0,0,0,1,0,1,0
71028123,0,,rosanne cash,141657,1435,1,0,1,0.000682,0,0,0,0,1,0,1,0
745820305411584000,1,,"Stay Home, Save Lives",73,141,1,1,2,0.000391,1,1,1,0,1,1,2,0
2848851623,1,,Jon Bernard,1804,79,2,0,2,0.000774,0,0,0,0,2,0,2,0.5
811414973985550336,1,,Movement for a People’s Party,56354,21848,1,0,1,0.000421,0,0,0,0,1,0,1,0
33537967,0,,Amy Klobuchar,1122688,137055,2,0,2,0.000628,0,0,0,0,2,0,2,0
959396048803368960,1,,folklorewhore,184,1250,1,1,2,0.000436,1,1,1,0.000001,1,1,2,0
26800893,1,,TSNE,2091,488,1,0,1,0.000432,0,0,0,0,1,0,1,0
25001016,0,,"Mark Gavin, Sr.",908,2248,1,0,1,0.000426,0,0,0,0,1,0,1,0
1967329470,0,,Broadcast Beat,64268,57198,1,0,1,0.000432,0,0,0,0,1,0,1,0
893660161109348352,0,,Iris,225,488,1,1,2,0.000421,1,1,1,0.000002,1,1,2,0
337325417,0,,Julia Salazar,43999,2456,1,0,1,0.000442,0,0,0,0,1,0,1,0
4562191821,1,,Jaseeka :rose:,1026,3194,1,0,1,0.000442,0,0,0,0,1,0,1,0
804015436979277824,0,,Crooked Media,378373,1,1,1,2,0.000407,5,0.304348,0.321259,0.000147,1,1,2,0
1123368890829029377,0,,Foxy Menagerie Verre,198079,23,1,0,1,0.000391,0,0,0,0,1,0,1,0
4517565515,1,,mr cant spell good,261484,1881,1,0,1,0.000442,0,0,0,0,1,0,1,0
1212784844037447681,1,,clare gardiner,46,77,1,2,3,0.000682,1,1,1,0.000001,1,2,3,0
552186827,1,,Emily Carter :sparkles:,421,746,0,1,1,0.000359,2,0.666667,0.75,0,0,1,1,0
148397910,0,,Claire Sandberg,20817,1353,1,0,1,0.000421,0,0,0,0,1,0,1,0
3331850139,1,,Regi Brittain,67023,66612,0,1,1,0.000359,1,1,1,0,0,1,1,0
344955115,0,,Lewis Black,355881,304,0,1,1,0.000359,1,1,1,0,0,1,1,0
917818982442373123,1,,Disability Rights NY,2232,2819,1,0,1,0.000407,0,0,0,0,1,0,1,0
1088232459844702215,0,,Calla #edgame Walsh,2408,928,0,1,1,0.000359,1,1,1,0,0,1,1,0
66840080,1,,Cam Models,1516,1389,0,1,1,0.000359,1,1,1,0,0,1,1,0
2416465640,0,,Katie Helliwell,60,222,0,3,3,0.000359,1,1,1,0,0,3,3,0
1065449672721031174,1,,ellie,130,120,1,2,3,0.001212,1,1,1,0.000002,1,2,3,0
22162854,0,,Planned Parenthood Action - Text WeDecide to 22422,500663,2409,2,1,3,0.000749,2,0.6,0.666667,0.000007,2,1,3,0
508227095,0,,North Carolina NAACP,23568,1061,1,1,2,0.000407,1,1,1,0.000002,1,1,2,0
143104075,0,,Secular Talk,366675,1104,1,1,2,0.000436,1,1,1,0.000001,1,1,2,0
637196658,0,,Kate Aronoff,67983,1398,1,0,1,0.000682,0,0,0,0,1,0,1,0
15753057,0,,Peter Overby,12521,1592,1,0,1,0.000828,0,0,0,0,1,0,1,0
100220864,0,,Bruno Mars,43110970,96,2,0,2,0.000628,0,0,0,0,2,0,2,0
155899977,0,,La chica liyanga,320,761,1,1,2,0.000436,1,1,1,0.000001,1,1,2,0
703934469,1,,Kristen Elechko,242,438,0,1,1,0.000359,1,1,1,0,0,1,1,0
14534412,1,,tim ryan,1118,1318,0,1,1,0.000359,2,0.666667,0.75,0,0,1,1,0
1129029661,0,,Ed Markey,141029,2899,3,8,11,0.00111,7,0.265602,0.344913,0.00019,3,8,11,0.011111
