Source|Target
1297740366318313472|863741478
1297740366318313472|104040220
1297740366318313472|384649493
1297740366318313472|279748698
1297740366318313472|3195874741
1297740366318313472|192947735
1297740366318313472|27195114
1297740366318313472|21447363
1297740366318313472|26565946
16331010|238020959
16331010|15777960
16331010|243163874
16331010|46973152
16331010|55117855
16331010|47790669
16331010|278072240
16331010|114610602
16331010|15395087
16331010|407977463
2326377163|36119042
2326377163|1262489400061108226
2326377163|1220051295148675073
2326377163|1176155601568768001
2326377163|1051139389185609728
2326377163|271535745
2326377163|109298004
2326377163|724023182869553154
2326377163|1141687835512070145
2326377163|900546527231447045
19956026|600329114
19956026|230537167
19956026|29101763
19956026|18228898
19956026|24494557
19956026|26180278
19956026|15859416
19956026|463204825
19956026|75541946
19956026|166698280
69079291|1089578456797597698
69079291|16361260
69079291|223047786
69079291|26270971
69079291|17560096
69079291|32754887
69079291|2311499869
69079291|837301746280062977
69079291|1549718827
69079291|268012145
744476125695455232|65186457
744476125695455232|56410958
744476125695455232|176210542
744476125695455232|185449401
744476125695455232|2325495378
744476125695455232|533202479
744476125695455232|59090237
744476125695455232|404041626
744476125695455232|52818366
744476125695455232|21254264
2558684335|627355202
2558684335|2687516120
2558684335|920488039
2558684335|18839785
2558684335|2597666894
2558684335|2713703797
2558684335|1251083774
2558684335|4723068481
2558684335|2541363451
2558684335|887606425479856128
101532373|389131517
101532373|3383981938
101532373|592623701
101532373|362093718
101532373|36381677
101532373|172096851
101532373|27231018
101532373|26953493
101532373|25490859
101532373|17698668
1118981037944500224|1595854543
1118981037944500224|1136225262734102528
1118981037944500224|1412728682
1118981037944500224|1249329397103865856
1118981037944500224|3792861793
1118981037944500224|14130366
1118981037944500224|564813711
1118981037944500224|1231322936902025221
1118981037944500224|1006495298368094208
1118981037944500224|1469800986
2375182790|1978847929
2375182790|2445371448
2375182790|1027829497599414272
2375182790|1228546727726047233
2375182790|885487044243238912
2375182790|1015955483864150016
2375182790|1021658156072456192
2375182790|1081258557876645888
2375182790|944957392046899200
2375182790|59692013
835833765033291777|105297123
835833765033291777|2962411893
835833765033291777|134792093
835833765033291777|740574723000668160
835833765033291777|367747811
835833765033291777|3295436828
835833765033291777|438341478
835833765033291777|2675283853
835833765033291777|140750163
835833765033291777|785573325753896960
84457849|247723476
729676086632656900|18004872
729676086632656900|1245414763745677312
729676086632656900|26572460
729676086632656900|114974268
729676086632656900|31457007
729676086632656900|75541946
729676086632656900|109579534
729676086632656900|375686122
729676086632656900|592730371
729676086632656900|57226808
322293052|471352249
322293052|18713552
322293052|125850937
322293052|37011822
322293052|36065771
322293052|50826280
322293052|2294679319
322293052|30621351
322293052|36218435
322293052|25127156
2935489123|313307103
2935489123|167560633
2935489123|387980164
2935489123|17393196
2935489123|21888595
2935489123|29055646
2935489123|14415941
2935489123|43797990
2935489123|860795611
2935489123|139582193
250037542|1071765267930333189
250037542|1252534293018132480
250037542|1227607071924686849
250037542|1133000350238216192
250037542|1070904240
250037542|254894206
250037542|865375844
250037542|1136302484304158723
250037542|850856670
250037542|2629314651
1092088353439264769|870825202678157312
1092088353439264769|127117223
1092088353439264769|1216971385777664005
1092088353439264769|941304403054727169
1092088353439264769|1196816405779361793
1092088353439264769|1063519736607268872
1092088353439264769|900528228745478145
1092088353439264769|995081284228698112
1092088353439264769|3045608319
1092088353439264769|1253758623123214339
328406897|962370438
328406897|241926029
328406897|536540206
328406897|132630502
328406897|1325164650
328406897|87761810
328406897|340418291
328406897|22677004
328406897|88900724
328406897|61553631
145879277|198145836
145879277|215492535
145879277|198337192
145879277|251839857
145879277|72940225
145879277|16381558
145879277|17066391
145879277|125700789
145879277|15207528
145879277|129909326
588200416|12514212
588200416|813286
588200416|903905270
588200416|314392100
588200416|414993771
588200416|429928689
588200416|426056687
588200416|3065781125
588200416|1083645529
588200416|1028499156
1216971385777664005|1032298962642845697
1216971385777664005|1141307327695470592
1216971385777664005|230186518
1216971385777664005|141279387
1216971385777664005|983759809156669440
1216971385777664005|155959511
1216971385777664005|1141028034201473026
1216971385777664005|3397575628
1216971385777664005|60372941
1216971385777664005|1231248777735962624
309052808|50393960
309052808|34116377
309052808|132385468
309052808|49929736
309052808|160408024
309052808|3059793866
309052808|33801019
309052808|107318424
309052808|277434037
309052808|112683235
2838662525|2525314328
2838662525|24295482
2838662525|22663900
2838662525|473280138
2838662525|483409546
2838662525|705441650076684288
2838662525|19721592
2838662525|3420484815
2838662525|2312175253
2838662525|1019949244860399616
1153045459|155561448
1153045459|75225046
1153045459|621720516
1153045459|2234538469
1153045459|3268901430
1153045459|2734051178
1153045459|2279135690
1153045459|1097436882
1153045459|1445757254
1153045459|118737032
1297256029973954560|1256967014649741313
1297256029973954560|1293580914258313218
1297256029973954560|1286501664224972800
1297256029973954560|1156060802123571200
1297256029973954560|1289839059863400450
1297256029973954560|907013694680432640
1297256029973954560|1295182606909222914
1297256029973954560|1297593548083167243
1297256029973954560|1094649075021107200
1297256029973954560|193611471
93070840|85944752
93070840|42609957
93070840|18018355
93070840|2249531
93070840|17242874
93070840|237588603
93070840|23603092
93070840|36032320
93070840|65589378
93070840|230411739
1289004691079274496|4617431719
1289004691079274496|18247062
1289004691079274496|571371777
1289004691079274496|41634520
1289004691079274496|38495835
1289004691079274496|1110684264243302400
1289004691079274496|15416505
1289004691079274496|2332354080
1289004691079274496|56561449
1289004691079274496|25073877
1115965900199534594|29275267
1115965900199534594|288920166
1115965900199534594|800340055311028224
1115965900199534594|1110829365275885568
1115965900199534594|341735522
1115965900199534594|390217747
1115965900199534594|114833829
1115965900199534594|272185871
1115965900199534594|1112998513699446784
1115965900199534594|4385963002
25676606|7212562
25676606|1364383692
25676606|510162031
25676606|168835736
25676606|87818409
25676606|3935057733
25676606|3290115161
25676606|32388036
25676606|5920532
25676606|408478366
14673907|2548701150
14673907|18251618
14673907|77218285
14673907|26071546
14673907|4160499275
14673907|17102101
14673907|45019545
14673907|26276416
14673907|15344141
14673907|250248806
1285129147581214722|409089061
1285129147581214722|1443502784
1285129147581214722|96534275
1285129147581214722|972664559994511361
1285129147581214722|3952945632
1285129147581214722|2309499450
1285129147581214722|1297816017465249792
1285129147581214722|1293169321762414593
1285129147581214722|1295357223116271621
1285129147581214722|1297892668622675969
1072996442|329477427
1072996442|1180379185
1072996442|39349894
1072996442|391537470
1072996442|240454812
1072996442|29625362
1072996442|110302299
1072996442|993294174
1072996442|3017984007
1072996442|422835074
23603092|32146272
23603092|324939250
23603092|255773815
23603092|509938043
23603092|47557634
23603092|2873538821
23603092|589756336
23603092|804421680705597440
23603092|317449391
23603092|316776188
236597458|36259140
236597458|1439287723
236597458|600359459
236597458|393630076
236597458|119509520
236597458|314955332
236597458|100318731
236597458|1174325378
236597458|618608384
236597458|208842301
37011822|14807513
37011822|32664847
37011822|74371422
37011822|17374568
37011822|306129372
37011822|15895410
37011822|18216888
37011822|17783278
37011822|22059385
37011822|52544275
471352249|114490754
471352249|342366630
471352249|256320834
471352249|23538192
471352249|323554480
471352249|471571729
471352249|249413355
471352249|483343122
471352249|484069200
471352249|573152929
358226078|94553010
358226078|506486097
358226078|72583738
358226078|296023958
358226078|160486066
358226078|2156584694
358226078|16365636
358226078|68399194
358226078|975463284337004544
358226078|1278467163678965760
1251920160342056962|2233154425
1251920160342056962|216065430
1251920160342056962|822215679726100480
1251920160342056962|580097412
1251920160342056962|14298769
1251920160342056962|435035276
1251920160342056962|11912362
1251920160342056962|196168350
1251920160342056962|9695312
1251920160342056962|21536398
1296445798650126341|4121225056
1296445798650126341|759081003168112640
1296445798650126341|2353605901
1296445798650126341|41634520
1296445798650126341|930552552302792705
1296445798650126341|20713061
1296445798650126341|17995040
1296445798650126341|1209936918
1296445798650126341|26520948
1296445798650126341|91882544
1042463396128583681|2610688068
1042463396128583681|800889069769261056
1042463396128583681|1197181730878377991
1042463396128583681|192264657
1042463396128583681|255663294
1042463396128583681|1572185276
1042463396128583681|201398373
1042463396128583681|429400896
1042463396128583681|3048455245
1042463396128583681|185763733
1297012590875312129|195271137
1297012590875312129|21829541
1297012590875312129|818910970567344128
1297012590875312129|988807767031885824
1297012590875312129|27000730
1297012590875312129|49698134
1297012590875312129|21536398
1297012590875312129|2853461537
1297012590875312129|18643437
1297012590875312129|1196441152486072320
1297887174176788481|9633802
1297887174176788481|84078498
1297887174176788481|25073877
1297887174176788481|112764971
1297887174176788481|1265260098
1297887174176788481|1042463396128583681
1297887174176788481|531615634
1297887174176788481|167435593
1297887174176788481|273452117
1297887174176788481|97452391
1295688941056786432|580899791
1295688941056786432|4887252526
1295688941056786432|57483759
1295688941056786432|633797941
1295688941056786432|183911616
1295688941056786432|243711009
1295688941056786432|369040310
1295688941056786432|225309705
1295688941056786432|720257453221261320
1295688941056786432|2850302251
1297354304798375936|25073877
1297354304798375936|457984599
1297354304798375936|216881337
1297354304798375936|963480595
1297354304798375936|50769180
1297354304798375936|56561449
1297354304798375936|1249982359
1297354304798375936|26487169
1297354304798375936|15416505
1297354304798375936|38495835
50826280|20348613
50826280|26081860
50826280|20291843
50826280|702303494053634049
50826280|29952857
50826280|19571299
50826280|119972954
50826280|14592008
50826280|2367911
50826280|18029139
2584178156|32453930
2584178156|43375031
2584178156|14063426
2584178156|1013672084
2584178156|511240477
2584178156|191726210
2584178156|835721828
2584178156|44804788
2584178156|609237590
2584178156|25117278
42389136|15842893
